,food1,food2,food3,answer,rt
2705,pineapple_6,cauliflower_3,rice_5,pineapple_6,2435
2706,gummy_bear_3,squash_6,sausage_1,gummy_bear_3,5563
2707,candy_cane_5,ice_cream_1,grilled_cheese_4,grilled_cheese_4,3097
2709,squash_6,cinnamon_roll_7,grilled_cheese_4,squash_6,2408
2710,jelly_bean_7,pineapple_6,bacon_2,jelly_bean_7,9191
2711,watermelon_6,crepe_2,muffin_8,watermelon_6,2386
2712,jelly_bean_7,bacon_2,french_fries_5,jelly_bean_7,2653
2713,watermelon_6,pie_4,grilled_cheese_4,watermelon_6,3331
2714,cauliflower_3,cinnamon_roll_7,ice_cream_1,cauliflower_3,3406
2715,soup_7,french_fries_5,fried_chicken_7,soup_7,2815
2716,rice_5,tomato_1,sausage_1,tomato_1,3764
2717,candy_cane_5,popsicle_2,soup_7,soup_7,2847
2719,muffin_8,pie_4,grilled_cheese_4,grilled_cheese_4,10188
2720,raspberry_2,potato_6,grilled_cheese_4,grilled_cheese_4,3586
2721,apple_3,strawberry_1,broccoli_7,broccoli_7,2625
2722,bean_8,tomato_1,hot_dog_3,tomato_1,10386
2723,strawberry_1,cauliflower_3,doughnut_6,doughnut_6,2897
2724,popsicle_2,cinnamon_roll_7,cookie_7,popsicle_2,2210
2725,broccoli_7,cauliflower_3,onion_ring_2,onion_ring_2,2030
2726,rice_5,fried_chicken_7,sausage_1,rice_5,1932
2727,strawberry_1,broccoli_7,muffin_8,muffin_8,2518
2750,apple_3,bean_8,fried_chicken_7,apple_3,9681
2751,candy_cane_5,potato_6,sausage_1,candy_cane_5,5829
2753,pineapple_6,raspberry_2,rice_5,rice_5,2206
2754,watermelon_6,rice_5,chocolate_candy_4,rice_5,6716
2755,broccoli_7,tomato_1,onion_ring_2,onion_ring_2,3749
2756,candy_cane_5,cinnamon_roll_7,cookie_7,candy_cane_5,3111
2758,jelly_bean_7,chocolate_candy_4,pie_4,chocolate_candy_4,13891
2759,bean_8,tomato_1,doughnut_6,doughnut_6,6411
2760,gummy_bear_3,squash_6,hot_dog_3,gummy_bear_3,10222
2761,broccoli_7,fried_chicken_7,hot_dog_3,broccoli_7,4306
2762,broccoli_7,chocolate_candy_4,cookie_7,broccoli_7,2044
2763,crepe_2,french_fries_5,mac_and_cheese_7,crepe_2,4027
2764,tomato_1,cookie_7,sausage_1,cookie_7,6566
2765,strawberry_1,watermelon_6,muffin_8,muffin_8,5954
2766,strawberry_1,pie_4,french_fries_5,french_fries_5,1769
2767,broccoli_7,squash_6,muffin_8,muffin_8,2368
2768,candy_cane_5,popsicle_2,mushroom_8,mushroom_8,1727
2769,popsicle_2,potato_6,cookie_7,potato_6,1581
2770,popsicle_2,fried_chicken_7,grilled_cheese_4,popsicle_2,2556
2771,mushroom_8,cake_7,sausage_1,cake_7,3412
2772,pineapple_6,mushroom_8,hot_dog_3,hot_dog_3,300
2773,pineapple_6,cinnamon_roll_7,grilled_cheese_4,pineapple_6,3961
2774,apple_3,jelly_bean_7,popsicle_2,apple_3,1833
2775,pineapple_6,raspberry_2,cookie_7,cookie_7,1812
2776,popsicle_2,french_fries_5,sausage_1,popsicle_2,6127
2777,watermelon_6,doughnut_6,pie_4,watermelon_6,1649
2778,cake_7,crepe_2,bacon_2,bacon_2,3362
2779,jelly_bean_7,bean_8,crepe_2,bean_8,7498
2780,apple_3,pineapple_6,sausage_1,sausage_1,4339
2781,strawberry_1,cinnamon_roll_7,pie_4,strawberry_1,2698
2782,cookie_7,ice_cream_1,muffin_8,ice_cream_1,2024
2783,bean_8,soup_7,bacon_2,bacon_2,5180
2784,raspberry_2,rice_5,cake_7,rice_5,6647
2785,strawberry_1,cauliflower_3,tomato_1,cauliflower_3,4578
2786,cauliflower_3,potato_6,muffin_8,muffin_8,3385
2787,gummy_bear_3,soup_7,grilled_cheese_4,gummy_bear_3,28748
2788,apple_3,cinnamon_roll_7,muffin_8,apple_3,5873
2789,pineapple_6,fried_chicken_7,onion_ring_2,pineapple_6,1875
2791,tomato_1,cookie_7,french_fries_5,tomato_1,3491
2792,popsicle_2,strawberry_1,fried_chicken_7,fried_chicken_7,3848
2794,broccoli_7,potato_6,onion_ring_2,onion_ring_2,9396
2795,gummy_bear_3,potato_6,ice_cream_1,potato_6,8552
2796,gummy_bear_3,broccoli_7,crepe_2,broccoli_7,3771
2797,jelly_bean_7,mushroom_8,bacon_2,jelly_bean_7,18209
2798,apple_3,bean_8,broccoli_7,apple_3,4970
2800,watermelon_6,rice_5,doughnut_6,doughnut_6,7992
2801,pineapple_6,doughnut_6,muffin_8,pineapple_6,4278
2802,candy_cane_5,french_fries_5,grilled_cheese_4,candy_cane_5,4642
2803,strawberry_1,french_fries_5,grilled_cheese_4,strawberry_1,2713
2804,watermelon_6,chocolate_candy_4,cookie_7,watermelon_6,3222
2805,popsicle_2,tomato_1,cake_7,tomato_1,3033
2806,potato_6,soup_7,squash_6,soup_7,3731
2807,gummy_bear_3,popsicle_2,strawberry_1,strawberry_1,4406
2809,watermelon_6,cake_7,ice_cream_1,watermelon_6,3379
2810,pineapple_6,strawberry_1,cauliflower_3,cauliflower_3,2848
2811,jelly_bean_7,chips_1,mac_and_cheese_7,jelly_bean_7,6488
2812,potato_6,cinnamon_roll_7,bacon_2,potato_6,4251
2813,jelly_bean_7,cauliflower_3,doughnut_6,cauliflower_3,3551
2814,raspberry_2,squash_6,cake_7,cake_7,4630
2815,raspberry_2,cauliflower_3,pie_4,pie_4,7735
2816,strawberry_1,soup_7,french_fries_5,strawberry_1,6208
2817,raspberry_2,strawberry_1,cake_7,cake_7,5706
2818,candy_cane_5,chocolate_candy_4,cinnamon_roll_7,cinnamon_roll_7,6031
2819,soup_7,tomato_1,fried_chicken_7,tomato_1,2741
2820,cake_7,cinnamon_roll_7,doughnut_6,cake_7,66956
2822,raspberry_2,doughnut_6,muffin_8,raspberry_2,4497
2823,candy_cane_5,cookie_7,pie_4,candy_cane_5,2691
2824,cauliflower_3,doughnut_6,grilled_cheese_4,cauliflower_3,3660
2825,cauliflower_3,potato_6,crepe_2,crepe_2,8642
2826,watermelon_6,doughnut_6,bacon_2,watermelon_6,4710
2827,bean_8,muffin_8,chips_1,bean_8,30859
2828,gummy_bear_3,rice_5,muffin_8,rice_5,4623
2829,chocolate_candy_4,cookie_7,muffin_8,chocolate_candy_4,3761
2830,squash_6,ice_cream_1,fried_chicken_7,squash_6,14320
2831,strawberry_1,cake_7,onion_ring_2,strawberry_1,2214
2832,strawberry_1,french_fries_5,sausage_1,strawberry_1,3230
2833,candy_cane_5,cauliflower_3,cinnamon_roll_7,cauliflower_3,23423
2834,popsicle_2,bean_8,fried_chicken_7,popsicle_2,1794
2836,cauliflower_3,cake_7,chips_1,cauliflower_3,2370
2837,popsicle_2,cauliflower_3,soup_7,cauliflower_3,4869
2838,watermelon_6,bean_8,rice_5,rice_5,1240
2839,candy_cane_5,chocolate_candy_4,doughnut_6,chocolate_candy_4,2669
2840,popsicle_2,chocolate_candy_4,french_fries_5,chocolate_candy_4,2567
2841,jelly_bean_7,raspberry_2,potato_6,potato_6,2639
2842,squash_6,tomato_1,bacon_2,bacon_2,2213
2843,cauliflower_3,fried_chicken_7,grilled_cheese_4,cauliflower_3,1448
2844,popsicle_2,mushroom_8,doughnut_6,doughnut_6,2487
2845,cauliflower_3,doughnut_6,chips_1,cauliflower_3,1522
2846,apple_3,doughnut_6,french_fries_5,apple_3,1881
2847,french_fries_5,hot_dog_3,mac_and_cheese_7,hot_dog_3,1509
2848,jelly_bean_7,strawberry_1,cookie_7,strawberry_1,2529
2849,gummy_bear_3,soup_7,sausage_1,gummy_bear_3,1644
2851,mushroom_8,pie_4,fried_chicken_7,pie_4,1749
2852,raspberry_2,muffin_8,pie_4,raspberry_2,2015
2853,raspberry_2,watermelon_6,cake_7,raspberry_2,1557
2854,broccoli_7,french_fries_5,mac_and_cheese_7,broccoli_7,2082
2855,apple_3,crepe_2,pie_4,apple_3,1804
2857,strawberry_1,cinnamon_roll_7,cookie_7,strawberry_1,2191
2858,gummy_bear_3,hot_dog_3,sausage_1,gummy_bear_3,1424
2859,gummy_bear_3,hot_dog_3,onion_ring_2,gummy_bear_3,1436
2860,pineapple_6,potato_6,rice_5,pineapple_6,4236
2862,cinnamon_roll_7,french_fries_5,mac_and_cheese_7,cinnamon_roll_7,3571
2864,rice_5,bacon_2,mac_and_cheese_7,bacon_2,2851
2865,strawberry_1,rice_5,cookie_7,rice_5,4589
2866,tomato_1,crepe_2,sausage_1,sausage_1,8283
2867,watermelon_6,broccoli_7,sausage_1,sausage_1,3114
2868,popsicle_2,soup_7,squash_6,popsicle_2,2869
2869,pineapple_6,watermelon_6,pie_4,pie_4,2871
2870,pineapple_6,bacon_2,chips_1,pineapple_6,2832
2871,soup_7,tomato_1,grilled_cheese_4,tomato_1,3845
2872,apple_3,soup_7,ice_cream_1,soup_7,4443
2873,cauliflower_3,cookie_7,onion_ring_2,cauliflower_3,2319
2874,cake_7,crepe_2,mac_and_cheese_7,mac_and_cheese_7,3905
2875,gummy_bear_3,doughnut_6,chips_1,chips_1,4436
2876,cookie_7,fried_chicken_7,mac_and_cheese_7,mac_and_cheese_7,3703
2877,strawberry_1,mushroom_8,crepe_2,mushroom_8,4918
2878,apple_3,ice_cream_1,hot_dog_3,apple_3,2364
2879,mushroom_8,crepe_2,muffin_8,mushroom_8,3902
2880,potato_6,crepe_2,chips_1,crepe_2,2501
2881,tomato_1,grilled_cheese_4,mac_and_cheese_7,tomato_1,1948
2882,cake_7,ice_cream_1,muffin_8,ice_cream_1,7814
2883,apple_3,chocolate_candy_4,ice_cream_1,apple_3,6220
2884,gummy_bear_3,crepe_2,grilled_cheese_4,grilled_cheese_4,8739
2885,raspberry_2,soup_7,chips_1,soup_7,6658
2886,apple_3,strawberry_1,bacon_2,bacon_2,4959
2887,soup_7,muffin_8,onion_ring_2,soup_7,7860
2889,watermelon_6,potato_6,squash_6,watermelon_6,6939
2890,candy_cane_5,gummy_bear_3,bacon_2,bacon_2,4818
2891,cake_7,cinnamon_roll_7,cookie_7,cake_7,11579
2893,potato_6,tomato_1,hot_dog_3,hot_dog_3,13882
2894,hot_dog_3,onion_ring_2,sausage_1,onion_ring_2,10270
2895,potato_6,chocolate_candy_4,doughnut_6,potato_6,5949
2896,raspberry_2,grilled_cheese_4,sausage_1,raspberry_2,17732
2897,apple_3,tomato_1,bacon_2,bacon_2,7317
2898,squash_6,cinnamon_roll_7,hot_dog_3,squash_6,12113
2899,potato_6,muffin_8,mac_and_cheese_7,muffin_8,50979
2900,apple_3,rice_5,sausage_1,apple_3,4597
2901,strawberry_1,bean_8,mushroom_8,bean_8,7189
2902,mushroom_8,cake_7,mac_and_cheese_7,mushroom_8,12475
2903,jelly_bean_7,cauliflower_3,grilled_cheese_4,cauliflower_3,18397
2905,popsicle_2,crepe_2,chips_1,chips_1,12964
2906,jelly_bean_7,bean_8,french_fries_5,bean_8,4671
2907,candy_cane_5,strawberry_1,hot_dog_3,hot_dog_3,2466
2908,bean_8,mushroom_8,tomato_1,bean_8,3369
2909,raspberry_2,squash_6,fried_chicken_7,fried_chicken_7,3585
2910,raspberry_2,chocolate_candy_4,muffin_8,chocolate_candy_4,3145
2911,gummy_bear_3,potato_6,sausage_1,gummy_bear_3,4452
2912,candy_cane_5,gummy_bear_3,watermelon_6,gummy_bear_3,3220
2914,candy_cane_5,chocolate_candy_4,chips_1,chips_1,5212
2915,potato_6,soup_7,chips_1,chips_1,5683
2916,broccoli_7,potato_6,rice_5,potato_6,3966
2917,cauliflower_3,cake_7,chocolate_candy_4,cauliflower_3,4199
2918,broccoli_7,potato_6,mac_and_cheese_7,mac_and_cheese_7,3301
2919,cauliflower_3,ice_cream_1,grilled_cheese_4,ice_cream_1,4877
2920,candy_cane_5,squash_6,chips_1,squash_6,3652
2921,raspberry_2,tomato_1,bacon_2,bacon_2,2686
2922,pineapple_6,strawberry_1,french_fries_5,french_fries_5,2255
2923,gummy_bear_3,onion_ring_2,sausage_1,gummy_bear_3,2846
2924,apple_3,fried_chicken_7,hot_dog_3,apple_3,4736
2925,chocolate_candy_4,hot_dog_3,sausage_1,chocolate_candy_4,3603
2926,candy_cane_5,mushroom_8,cookie_7,mushroom_8,14400
2928,popsicle_2,raspberry_2,cauliflower_3,popsicle_2,4168
2929,watermelon_6,onion_ring_2,sausage_1,watermelon_6,4341
2930,watermelon_6,chocolate_candy_4,chips_1,watermelon_6,3999
2931,raspberry_2,potato_6,cake_7,cake_7,6319
2932,soup_7,cake_7,doughnut_6,soup_7,4429
2933,cake_7,muffin_8,chips_1,chips_1,4503
2934,tomato_1,ice_cream_1,muffin_8,tomato_1,2871
2935,cauliflower_3,cake_7,cookie_7,cauliflower_3,3545
2936,cookie_7,crepe_2,hot_dog_3,hot_dog_3,8079
2937,pie_4,bacon_2,onion_ring_2,pie_4,2694
2938,watermelon_6,bean_8,crepe_2,watermelon_6,19405
2939,gummy_bear_3,bacon_2,fried_chicken_7,gummy_bear_3,2538
2940,candy_cane_5,popsicle_2,fried_chicken_7,fried_chicken_7,1920
2941,cauliflower_3,grilled_cheese_4,sausage_1,cauliflower_3,3683
2942,raspberry_2,mushroom_8,potato_6,raspberry_2,4965
2943,watermelon_6,bean_8,chips_1,watermelon_6,1767
2944,raspberry_2,squash_6,onion_ring_2,onion_ring_2,5536
2946,gummy_bear_3,bacon_2,mac_and_cheese_7,gummy_bear_3,4948
2947,raspberry_2,grilled_cheese_4,onion_ring_2,raspberry_2,3468
2970,gummy_bear_3,french_fries_5,onion_ring_2,gummy_bear_3,3221
2971,jelly_bean_7,muffin_8,mac_and_cheese_7,mac_and_cheese_7,8869
2972,rice_5,chocolate_candy_4,onion_ring_2,chocolate_candy_4,3325
2973,jelly_bean_7,raspberry_2,chocolate_candy_4,raspberry_2,1702
2974,potato_6,tomato_1,grilled_cheese_4,grilled_cheese_4,4135
2975,jelly_bean_7,chips_1,french_fries_5,jelly_bean_7,1966
2976,chocolate_candy_4,bacon_2,onion_ring_2,chocolate_candy_4,1719
2977,jelly_bean_7,crepe_2,mac_and_cheese_7,jelly_bean_7,2071
2978,popsicle_2,cauliflower_3,fried_chicken_7,popsicle_2,8454
2980,apple_3,popsicle_2,mushroom_8,mushroom_8,3510
2981,popsicle_2,broccoli_7,potato_6,popsicle_2,1605
2982,candy_cane_5,raspberry_2,bacon_2,bacon_2,2758
2984,potato_6,rice_5,doughnut_6,potato_6,4581
2985,soup_7,chocolate_candy_4,doughnut_6,chocolate_candy_4,2862
2986,jelly_bean_7,cauliflower_3,crepe_2,cauliflower_3,3190
2987,watermelon_6,rice_5,cake_7,rice_5,6878
2988,cinnamon_roll_7,bacon_2,fried_chicken_7,cinnamon_roll_7,3070
2989,pineapple_6,tomato_1,crepe_2,tomato_1,4535
2990,apple_3,cake_7,cookie_7,apple_3,2462
2991,watermelon_6,cauliflower_3,mushroom_8,watermelon_6,1829
2992,pineapple_6,popsicle_2,squash_6,popsicle_2,26254
2993,cookie_7,pie_4,french_fries_5,cookie_7,10969
2994,gummy_bear_3,potato_6,doughnut_6,gummy_bear_3,9329
2995,jelly_bean_7,rice_5,sausage_1,jelly_bean_7,6384
2996,raspberry_2,cauliflower_3,mac_and_cheese_7,cauliflower_3,4308
2997,soup_7,ice_cream_1,muffin_8,soup_7,2784
2998,watermelon_6,bean_8,mushroom_8,watermelon_6,2409
2999,mushroom_8,cookie_7,pie_4,mushroom_8,3107
3000,tomato_1,pie_4,mac_and_cheese_7,mac_and_cheese_7,2378
3002,cauliflower_3,rice_5,chocolate_candy_4,chocolate_candy_4,2358
3004,candy_cane_5,gummy_bear_3,bean_8,candy_cane_5,2571
3005,rice_5,chocolate_candy_4,chips_1,chocolate_candy_4,4020
3006,pineapple_6,pie_4,mac_and_cheese_7,pineapple_6,2977
3007,jelly_bean_7,cinnamon_roll_7,mac_and_cheese_7,jelly_bean_7,3507
3008,popsicle_2,mushroom_8,squash_6,popsicle_2,1714
3009,bacon_2,fried_chicken_7,mac_and_cheese_7,mac_and_cheese_7,3592
3010,bean_8,potato_6,sausage_1,bean_8,4685
3011,chocolate_candy_4,ice_cream_1,sausage_1,sausage_1,3096
3012,apple_3,tomato_1,muffin_8,muffin_8,3378
3013,ice_cream_1,fried_chicken_7,sausage_1,ice_cream_1,2829
3036,gummy_bear_3,watermelon_6,tomato_1,gummy_bear_3,4119
3037,watermelon_6,broccoli_7,cinnamon_roll_7,cinnamon_roll_7,2015
3038,candy_cane_5,chocolate_candy_4,french_fries_5,french_fries_5,2816
3039,french_fries_5,mac_and_cheese_7,sausage_1,french_fries_5,5249
3040,rice_5,tomato_1,chips_1,chips_1,4138
3041,pineapple_6,pie_4,bacon_2,bacon_2,2014
3042,soup_7,doughnut_6,fried_chicken_7,soup_7,2565
3043,gummy_bear_3,potato_6,cookie_7,potato_6,3121
3045,chocolate_candy_4,cookie_7,mac_and_cheese_7,mac_and_cheese_7,2232
3046,bean_8,soup_7,chips_1,soup_7,5928
3047,watermelon_6,crepe_2,pie_4,watermelon_6,4123
3048,popsicle_2,french_fries_5,fried_chicken_7,popsicle_2,2640
3049,jelly_bean_7,cake_7,chocolate_candy_4,cake_7,6231
3050,mushroom_8,crepe_2,grilled_cheese_4,mushroom_8,3975
3051,squash_6,bacon_2,hot_dog_3,squash_6,3280
3053,pineapple_6,cinnamon_roll_7,muffin_8,pineapple_6,2690
3054,raspberry_2,strawberry_1,squash_6,squash_6,1636
3055,pineapple_6,muffin_8,bacon_2,pineapple_6,6735
3056,broccoli_7,chocolate_candy_4,mac_and_cheese_7,chocolate_candy_4,4549
3057,strawberry_1,pie_4,fried_chicken_7,fried_chicken_7,1709
3059,gummy_bear_3,rice_5,cake_7,rice_5,4355
3060,bean_8,broccoli_7,squash_6,bean_8,1767
3061,popsicle_2,raspberry_2,fried_chicken_7,fried_chicken_7,3134
3062,strawberry_1,potato_6,fried_chicken_7,fried_chicken_7,1917
3063,jelly_bean_7,tomato_1,muffin_8,tomato_1,2279
3064,soup_7,cinnamon_roll_7,cookie_7,soup_7,1623
3065,jelly_bean_7,cookie_7,french_fries_5,french_fries_5,3150
3066,broccoli_7,pie_4,fried_chicken_7,pie_4,3936
3067,gummy_bear_3,squash_6,cinnamon_roll_7,gummy_bear_3,2294
3068,jelly_bean_7,cookie_7,chips_1,chips_1,2710
3069,candy_cane_5,bean_8,sausage_1,candy_cane_5,2005
3070,pineapple_6,broccoli_7,hot_dog_3,hot_dog_3,1406
3071,cauliflower_3,chocolate_candy_4,mac_and_cheese_7,chocolate_candy_4,1574
3072,candy_cane_5,cookie_7,hot_dog_3,hot_dog_3,1317
3073,strawberry_1,tomato_1,crepe_2,crepe_2,1527
3075,rice_5,crepe_2,grilled_cheese_4,rice_5,2863
3076,mushroom_8,chocolate_candy_4,sausage_1,chocolate_candy_4,2374
3077,pineapple_6,hot_dog_3,onion_ring_2,pineapple_6,2214
3078,jelly_bean_7,french_fries_5,mac_and_cheese_7,jelly_bean_7,5158
3079,potato_6,soup_7,cookie_7,cookie_7,2636
3080,apple_3,candy_cane_5,onion_ring_2,candy_cane_5,10246
3081,mushroom_8,doughnut_6,grilled_cheese_4,mushroom_8,8627
3082,broccoli_7,onion_ring_2,sausage_1,sausage_1,4078
3084,popsicle_2,bean_8,cauliflower_3,popsicle_2,8847
3085,jelly_bean_7,squash_6,hot_dog_3,jelly_bean_7,7730
3086,popsicle_2,raspberry_2,onion_ring_2,popsicle_2,4248
3087,rice_5,pie_4,bacon_2,pie_4,5865
3088,mushroom_8,squash_6,pie_4,pie_4,3777
3089,bean_8,pie_4,bacon_2,bacon_2,4745
3090,watermelon_6,cake_7,grilled_cheese_4,watermelon_6,7532
3091,candy_cane_5,strawberry_1,cinnamon_roll_7,candy_cane_5,5373
3092,squash_6,muffin_8,fried_chicken_7,muffin_8,4794
3093,pie_4,chips_1,grilled_cheese_4,pie_4,5771
3095,mushroom_8,cookie_7,chips_1,mushroom_8,6174
3096,potato_6,cake_7,sausage_1,cake_7,5342
3097,popsicle_2,cauliflower_3,doughnut_6,popsicle_2,6926
3098,jelly_bean_7,soup_7,chips_1,soup_7,6167
3099,watermelon_6,bacon_2,onion_ring_2,watermelon_6,4326
3100,popsicle_2,doughnut_6,grilled_cheese_4,grilled_cheese_4,7210
3101,candy_cane_5,crepe_2,pie_4,candy_cane_5,7913
3102,apple_3,doughnut_6,fried_chicken_7,fried_chicken_7,6809
3103,tomato_1,chocolate_candy_4,cinnamon_roll_7,tomato_1,5604
3104,popsicle_2,raspberry_2,hot_dog_3,hot_dog_3,4320
3106,pineapple_6,crepe_2,muffin_8,pineapple_6,3382
3107,apple_3,squash_6,cinnamon_roll_7,cinnamon_roll_7,2344
3108,jelly_bean_7,ice_cream_1,onion_ring_2,onion_ring_2,2402
3109,apple_3,candy_cane_5,gummy_bear_3,gummy_bear_3,9385
3110,apple_3,cauliflower_3,sausage_1,sausage_1,2901
3111,watermelon_6,rice_5,crepe_2,rice_5,4377
3112,strawberry_1,soup_7,cake_7,soup_7,3244
3113,broccoli_7,potato_6,pie_4,pie_4,2607
3114,rice_5,ice_cream_1,bacon_2,ice_cream_1,8292
3115,strawberry_1,rice_5,fried_chicken_7,strawberry_1,3414
3117,bean_8,rice_5,bacon_2,bean_8,4343
3118,cauliflower_3,tomato_1,cinnamon_roll_7,cinnamon_roll_7,2326
3119,watermelon_6,tomato_1,muffin_8,muffin_8,2921
3120,gummy_bear_3,strawberry_1,cookie_7,cookie_7,3972
3121,cookie_7,pie_4,sausage_1,sausage_1,4367
3122,strawberry_1,pie_4,hot_dog_3,hot_dog_3,2401
3123,cinnamon_roll_7,ice_cream_1,mac_and_cheese_7,mac_and_cheese_7,4733
3124,strawberry_1,broccoli_7,cinnamon_roll_7,cinnamon_roll_7,4432
3125,strawberry_1,tomato_1,onion_ring_2,onion_ring_2,2627
3126,pineapple_6,cookie_7,pie_4,pineapple_6,2610
3127,rice_5,cake_7,onion_ring_2,cake_7,3121
3129,potato_6,cake_7,cookie_7,potato_6,3576
3130,broccoli_7,chocolate_candy_4,ice_cream_1,broccoli_7,1812
3131,chocolate_candy_4,grilled_cheese_4,mac_and_cheese_7,chocolate_candy_4,2371
3132,gummy_bear_3,bean_8,potato_6,potato_6,6620
3133,pineapple_6,french_fries_5,sausage_1,pineapple_6,2428
3134,watermelon_6,chocolate_candy_4,hot_dog_3,watermelon_6,2415
3135,bean_8,mushroom_8,fried_chicken_7,fried_chicken_7,5150
3137,mushroom_8,squash_6,bacon_2,bacon_2,3727
3138,muffin_8,chips_1,grilled_cheese_4,grilled_cheese_4,6508
3139,broccoli_7,doughnut_6,muffin_8,broccoli_7,2066
3140,apple_3,popsicle_2,bean_8,popsicle_2,5543
3141,gummy_bear_3,bean_8,broccoli_7,gummy_bear_3,5051
3142,raspberry_2,hot_dog_3,onion_ring_2,raspberry_2,1806
3143,gummy_bear_3,popsicle_2,chips_1,chips_1,3176
3144,bean_8,potato_6,muffin_8,muffin_8,3603
3145,potato_6,tomato_1,crepe_2,crepe_2,1794
3146,strawberry_1,mushroom_8,hot_dog_3,hot_dog_3,18123
3147,popsicle_2,cauliflower_3,mushroom_8,popsicle_2,1899
3148,doughnut_6,muffin_8,pie_4,pie_4,9840
3149,soup_7,squash_6,cinnamon_roll_7,cinnamon_roll_7,1451
3150,pineapple_6,soup_7,cookie_7,cookie_7,1450
3151,apple_3,raspberry_2,grilled_cheese_4,grilled_cheese_4,1362
3152,popsicle_2,rice_5,muffin_8,rice_5,2823
3153,raspberry_2,soup_7,bacon_2,soup_7,4757
3154,pineapple_6,rice_5,muffin_8,rice_5,1859
3155,watermelon_6,broccoli_7,soup_7,soup_7,1815
3156,candy_cane_5,fried_chicken_7,grilled_cheese_4,candy_cane_5,2898
3157,cauliflower_3,mac_and_cheese_7,onion_ring_2,onion_ring_2,8837
3158,broccoli_7,tomato_1,cake_7,cake_7,1346
3159,raspberry_2,watermelon_6,chocolate_candy_4,chocolate_candy_4,1420
3160,cauliflower_3,hot_dog_3,sausage_1,cauliflower_3,1525
3161,bean_8,doughnut_6,fried_chicken_7,bean_8,2805
3163,raspberry_2,potato_6,hot_dog_3,hot_dog_3,4875
3164,gummy_bear_3,muffin_8,hot_dog_3,hot_dog_3,3507
3166,watermelon_6,bean_8,muffin_8,watermelon_6,5799
3167,pie_4,grilled_cheese_4,sausage_1,pie_4,2359
3168,pineapple_6,pie_4,fried_chicken_7,fried_chicken_7,3099
3169,apple_3,mac_and_cheese_7,sausage_1,sausage_1,1881
3170,strawberry_1,chocolate_candy_4,crepe_2,strawberry_1,2657
3171,gummy_bear_3,cookie_7,mac_and_cheese_7,gummy_bear_3,3903
3172,mushroom_8,potato_6,squash_6,squash_6,4434
3174,squash_6,cookie_7,doughnut_6,squash_6,2881
3175,cauliflower_3,bacon_2,hot_dog_3,cauliflower_3,2512
3176,potato_6,squash_6,chips_1,chips_1,2941
3177,raspberry_2,soup_7,cinnamon_roll_7,soup_7,3836
3178,squash_6,ice_cream_1,hot_dog_3,squash_6,2392
3179,gummy_bear_3,popsicle_2,watermelon_6,gummy_bear_3,8326
3180,raspberry_2,broccoli_7,ice_cream_1,ice_cream_1,3158
3181,cookie_7,muffin_8,chips_1,chips_1,5942
3182,tomato_1,bacon_2,hot_dog_3,tomato_1,2649
3183,strawberry_1,crepe_2,fried_chicken_7,fried_chicken_7,3464
3184,pineapple_6,broccoli_7,doughnut_6,doughnut_6,2774
3185,jelly_bean_7,watermelon_6,fried_chicken_7,fried_chicken_7,7512
3186,bean_8,rice_5,sausage_1,sausage_1,3500
3188,soup_7,doughnut_6,muffin_8,soup_7,2942
3189,candy_cane_5,crepe_2,fried_chicken_7,fried_chicken_7,3618
3190,potato_6,cinnamon_roll_7,grilled_cheese_4,potato_6,7500
3191,broccoli_7,soup_7,fried_chicken_7,fried_chicken_7,1757
3192,bean_8,cinnamon_roll_7,crepe_2,bean_8,5188
3193,apple_3,cinnamon_roll_7,hot_dog_3,apple_3,1869
3194,crepe_2,doughnut_6,sausage_1,sausage_1,76849
3195,gummy_bear_3,pineapple_6,chocolate_candy_4,pineapple_6,2384
3196,candy_cane_5,hot_dog_3,onion_ring_2,candy_cane_5,2276
3197,jelly_bean_7,pineapple_6,strawberry_1,jelly_bean_7,1993
3198,watermelon_6,cinnamon_roll_7,crepe_2,watermelon_6,1786
3199,candy_cane_5,cinnamon_roll_7,hot_dog_3,candy_cane_5,983
3201,popsicle_2,cookie_7,sausage_1,sausage_1,2320
3202,gummy_bear_3,potato_6,pie_4,potato_6,1392
3203,candy_cane_5,bean_8,crepe_2,candy_cane_5,1561
3204,candy_cane_5,strawberry_1,chocolate_candy_4,strawberry_1,1340
3205,raspberry_2,cake_7,doughnut_6,doughnut_6,1671
3206,squash_6,cookie_7,onion_ring_2,onion_ring_2,4089
3208,gummy_bear_3,crepe_2,chips_1,chips_1,3816
